1,2
id-4317148,rec-4317148-dup-1
id-14404583,rec-14404583-dup-1
id-13281462,rec-13281462-dup-1
id-17872598,rec-17872598-dup-0
id-17099306,rec-17099306-dup-0
id-27929349,rec-27929349-dup-0
id-7821662,rec-7821662-dup-1
id-13942386,rec-13942386-dup-1
id-10762739,rec-10762739-dup-1
rec-5225934-dup-0,rec-5225934-dup-1
rec-13819409-dup-0,rec-13819409-dup-1
id-6329858,rec-6329858-dup-0
rec-7513761-dup-1,rec-7513761-dup-0
rec-5752209-dup-0,rec-5752209-dup-1
id-15246733,rec-15246733-dup-0
id-11737625,rec-11737625-dup-0
rec-17099306-dup-1,rec-17099306-dup-0
rec-9650146-dup-1,rec-9650146-dup-0
rec-14075724-dup-1,rec-14075724-dup-0
id-24263193,rec-24263193-dup-0
id-17879753,rec-17879753-dup-0
id-19041823,rec-19041823-dup-0
id-10613442,rec-10613442-dup-1
rec-13099957-dup-0,rec-13099957-dup-1
id-7768023,rec-7768023-dup-0
id-10475468,rec-10475468-dup-0
rec-13818997-dup-1,rec-13818997-dup-0
rec-16414552-dup-0,rec-16414552-dup-1
id-15324313,rec-15324313-dup-0
rec-8639479-dup-0,rec-8639479-dup-1
id-10187027,rec-10187027-dup-0
rec-14324557-dup-1,rec-14324557-dup-0
id-2372834,rec-2372834-dup-0
rec-24730416-dup-0,rec-24730416-dup-1
rec-5225934-dup-1,rec-5225934-dup-0
rec-1549683-dup-1,rec-1549683-dup-0
rec-6856107-dup-0,rec-6856107-dup-1
id-3935086,rec-3935086-dup-0
id-8453811,rec-8453811-dup-1
rec-12305732-dup-0,rec-12305732-dup-1
rec-29103125-dup-0,rec-29103125-dup-1
rec-15302261-dup-0,rec-15302261-dup-1
id-1583535,rec-1583535-dup-0
rec-9864178-dup-0,rec-9864178-dup-1
id-12544404,rec-12544404-dup-0
id-8264176,rec-8264176-dup-0
rec-5593787-dup-1,rec-5593787-dup-0
id-12323641,rec-12323641-dup-1
rec-3674886-dup-0,rec-3674886-dup-1
id-6409065,rec-6409065-dup-0
id-24739639,rec-24739639-dup-0
id-5774194,rec-5774194-dup-0
rec-5924626-dup-1,rec-5924626-dup-0
id-6612182,rec-6612182-dup-0
id-8585541,rec-8585541-dup-0
id-616807,rec-616807-dup-0
id-12993399,rec-12993399-dup-1
rec-5947676-dup-1,rec-5947676-dup-0
id-9948131,rec-9948131-dup-0
id-6569334,rec-6569334-dup-0
rec-12520710-dup-1,rec-12520710-dup-0
id-11604888,rec-11604888-dup-1
id-14483562,rec-14483562-dup-0
id-224170,rec-224170-dup-0
rec-8528156-dup-1,rec-8528156-dup-0
id-11088862,rec-11088862-dup-0
rec-15260488-dup-1,rec-15260488-dup-0
rec-13738023-dup-0,rec-13738023-dup-1
rec-12020615-dup-0,rec-12020615-dup-1
id-15051804,rec-15051804-dup-1
rec-31597635-dup-0,rec-31597635-dup-1
id-7572443,rec-7572443-dup-0
id-17820792,rec-17820792-dup-0
id-14521447,rec-14521447-dup-0
rec-10969568-dup-0,rec-10969568-dup-1
rec-7719802-dup-0,rec-7719802-dup-1
id-32826816,rec-32826816-dup-1
rec-30275405-dup-0,rec-30275405-dup-1
rec-16414552-dup-1,rec-16414552-dup-0
id-7041188,rec-7041188-dup-1
id-9898113,rec-9898113-dup-0
id-8576580,rec-8576580-dup-0
id-8585441,rec-8585441-dup-0
id-12862719,rec-12862719-dup-0
id-15087536,rec-15087536-dup-1
id-8125653,rec-8125653-dup-0
rec-14483562-dup-0,rec-14483562-dup-1
id-11940166,rec-11940166-dup-1
id-11720022,rec-11720022-dup-0
