1,2
rec-1688-dup-1,rec-1688-dup-0
rec-53770-dup-0,rec-53770-dup-1
id-56317,rec-56317-dup-0
id-4490,rec-4490-dup-0
rec-9574-dup-0,id-9574
rec-55566-dup-0,id-55566
id-46700,rec-46700-dup-0
rec-36256-dup-1,id-36256
rec-54820-dup-0,rec-54820-dup-1
id-51310,rec-51310-dup-0
rec-36109-dup-0,id-36109
rec-32805-dup-0,id-32805
id-47641,rec-47641-dup-0
rec-51216-dup-0,id-51216
rec-4962-dup-0,id-4962
id-34404,rec-34404-dup-0
id-50605,rec-50605-dup-0
id-4141,rec-4141-dup-0
rec-13553-dup-0,id-13553
id-12346,rec-12346-dup-0
id-50560,rec-50560-dup-0
id-4867,rec-4867-dup-1
rec-47641-dup-1,id-47641
id-22361,rec-22361-dup-1
rec-30450-dup-1,rec-30450-dup-0
id-33015,rec-33015-dup-0
id-4290,rec-4290-dup-0
rec-8390-dup-1,id-8390
id-18877,rec-18877-dup-1
id-22043,rec-22043-dup-1
id-28234,rec-28234-dup-1
rec-31099-dup-1,rec-31099-dup-0
id-31697,rec-31697-dup-0
id-18477,rec-18477-dup-1
rec-1058-dup-1,rec-1058-dup-0
id-36256,rec-36256-dup-0
rec-47075-dup-1,id-47075
id-19244,rec-19244-dup-0
rec-29474-dup-1,rec-29474-dup-0
rec-43857-dup-0,id-43857
rec-7186-dup-1,id-7186
id-46135,rec-46135-dup-1
rec-10444-dup-1,rec-10444-dup-0
rec-47052-dup-0,id-47052
id-30450,rec-30450-dup-0
rec-7166-dup-0,rec-7166-dup-1
id-53492,rec-53492-dup-0
rec-4141-dup-1,rec-4141-dup-0
id-9736,rec-9736-dup-0
id-49896,rec-49896-dup-0
rec-29474-dup-1,id-29474
rec-34819-dup-1,rec-34819-dup-0
rec-45553-dup-0,id-45553
id-25512,rec-25512-dup-0
rec-25443-dup-1,id-25443
rec-49213-dup-1,rec-49213-dup-0
id-50905,rec-50905-dup-0
rec-55575-dup-0,id-55575
rec-39855-dup-0,id-39855
rec-33696-dup-0,id-33696
rec-7107-dup-1,id-7107
rec-28234-dup-0,rec-28234-dup-1
rec-18039-dup-0,rec-18039-dup-1
id-23950,rec-23950-dup-0
rec-18474-dup-0,rec-18474-dup-1
rec-9206-dup-0,id-9206
rec-49980-dup-0,rec-49980-dup-1
id-14744,rec-14744-dup-0
id-41428,rec-41428-dup-0
rec-45120-dup-0,id-45120
rec-28148-dup-0,id-28148
rec-6652-dup-1,id-6652
rec-34876-dup-0,rec-34876-dup-1
rec-23950-dup-1,rec-23950-dup-0
id-22361,rec-22361-dup-0
rec-8048-dup-0,id-8048
id-18377,rec-18377-dup-1
id-6930,rec-6930-dup-0
rec-9096-dup-0,id-9096
rec-18477-dup-0,rec-18477-dup-1
id-1688,rec-1688-dup-1
rec-22043-dup-1,rec-22043-dup-0
rec-12928-dup-0,id-12928
rec-16930-dup-1,id-16930
rec-42678-dup-1,rec-42678-dup-0
id-42678,rec-42678-dup-1
id-14009,rec-14009-dup-0
id-54314,rec-54314-dup-0
rec-47641-dup-1,rec-47641-dup-0
rec-53770-dup-0,id-53770
id-18039,rec-18039-dup-1
id-18474,rec-18474-dup-1
rec-39404-dup-0,id-39404
rec-51216-dup-1,rec-51216-dup-0
rec-29495-dup-1,id-29495
rec-25859-dup-0,id-25859
id-49668,rec-49668-dup-0
rec-28559-dup-1,id-28559
rec-5080-dup-0,id-5080
id-49980,rec-49980-dup-1
rec-2077-dup-1,id-2077
id-24297,rec-24297-dup-0
id-34819,rec-34819-dup-0
id-47228,rec-47228-dup-0
rec-16930-dup-1,rec-16930-dup-0
id-7497,rec-7497-dup-0
rec-9206-dup-1,rec-9206-dup-0
rec-46257-dup-1,id-46257
id-18479,rec-18479-dup-1
rec-47075-dup-0,id-47075
id-45056,rec-45056-dup-0
rec-23848-dup-0,id-23848
id-25611,rec-25611-dup-0
rec-9096-dup-0,rec-9096-dup-1
rec-2077-dup-0,rec-2077-dup-1
rec-24852-dup-1,id-24852
rec-48581-dup-0,id-48581
id-48369,rec-48369-dup-1
id-28234,rec-28234-dup-0
id-32682,rec-32682-dup-1
rec-34876-dup-0,id-34876
rec-39794-dup-0,id-39794
id-37207,rec-37207-dup-0
id-3230,rec-3230-dup-0
