1,2
id-1147878,rec-1147878-dup-0
rec-300401-dup-0,id-300401
rec-767758-dup-1,id-767758
rec-898092-dup-0,id-898092
rec-2216065-dup-1,id-2216065
rec-1075568-dup-1,id-1075568
id-872809,rec-872809-dup-0
rec-673637-dup-0,id-673637
rec-1215261-dup-0,id-1215261
rec-227597-dup-1,id-227597
rec-83690-dup-0,id-83690
rec-354646-dup-1,rec-354646-dup-0
id-1377511,rec-1377511-dup-1
rec-251026-dup-0,id-251026
id-164836,rec-164836-dup-0
id-467246,rec-467246-dup-0
id-1908929,rec-1908929-dup-0
rec-59515-dup-0,id-59515
rec-217719-dup-0,rec-217719-dup-1
id-377175,rec-377175-dup-1
rec-1046480-dup-0,id-1046480
id-1207284,rec-1207284-dup-0
rec-2489421-dup-1,rec-2489421-dup-0
rec-1018163-dup-1,id-1018163
id-460537,rec-460537-dup-0
rec-770856-dup-0,rec-770856-dup-1
id-580676,rec-580676-dup-0
rec-1042028-dup-1,rec-1042028-dup-0
id-586671,rec-586671-dup-0
id-612854,rec-612854-dup-1
rec-1872922-dup-0,id-1872922
rec-420883-dup-0,id-420883
id-415830,rec-415830-dup-0
rec-417718-dup-1,id-417718
rec-984419-dup-1,id-984419
id-1258814,rec-1258814-dup-1
rec-251438-dup-0,rec-251438-dup-1
rec-982491-dup-0,id-982491
rec-602006-dup-0,rec-602006-dup-1
rec-217719-dup-0,id-217719
id-610113,rec-610113-dup-0
rec-944141-dup-0,rec-944141-dup-1
id-822840,rec-822840-dup-0
rec-1899050-dup-1,rec-1899050-dup-0
id-1161376,rec-1161376-dup-0
rec-944141-dup-0,id-944141
rec-574006-dup-1,id-574006
rec-649925-dup-0,rec-649925-dup-1
rec-1060057-dup-0,id-1060057
id-1812507,rec-1812507-dup-0
id-570701,rec-570701-dup-0
rec-1248676-dup-1,rec-1248676-dup-0
id-570701,rec-570701-dup-1
rec-1240454-dup-0,id-1240454
rec-180749-dup-1,id-180749
id-427159,rec-427159-dup-1
rec-171389-dup-1,rec-171389-dup-0
id-2684834,rec-2684834-dup-1
id-244947,rec-244947-dup-0
id-277319,rec-277319-dup-1
id-1244384,rec-1244384-dup-1
