1,2
id-1998120,rec-1998120-dup-0
rec-1460836-dup-0,rec-1460836-dup-1
id-578511,rec-578511-dup-0
rec-964379-dup-0,rec-964379-dup-1
id-1595296,rec-1595296-dup-0
id-647789,rec-647789-dup-0
id-884028,rec-884028-dup-1
id-432826,rec-432826-dup-1
id-9098,rec-9098-dup-1
rec-780069-dup-0,rec-780069-dup-1
id-374081,rec-374081-dup-0
rec-292635-dup-1,rec-292635-dup-0
rec-846321-dup-0,rec-846321-dup-1
id-1278818,rec-1278818-dup-0
rec-704262-dup-0,rec-704262-dup-1
rec-628094-dup-0,rec-628094-dup-1
id-132134,rec-132134-dup-1
id-577611,rec-577611-dup-0
id-612090,rec-612090-dup-1
rec-781935-dup-0,rec-781935-dup-1
id-569895,rec-569895-dup-0
id-190172,rec-190172-dup-0
rec-7546-dup-0,rec-7546-dup-1
rec-519186-dup-1,rec-519186-dup-0
rec-520254-dup-1,rec-520254-dup-0
rec-484485-dup-1,rec-484485-dup-0
rec-24331-dup-0,rec-24331-dup-1
id-472606,rec-472606-dup-0
id-340808,rec-340808-dup-1
id-564449,rec-564449-dup-0
id-383276,rec-383276-dup-0
rec-4465-dup-0,rec-4465-dup-1
rec-698780-dup-0,rec-698780-dup-1
id-1009200,rec-1009200-dup-0
id-1820652,rec-1820652-dup-0
rec-316612-dup-1,rec-316612-dup-0
id-673179,rec-673179-dup-0
id-1050070,rec-1050070-dup-0
id-1428943,rec-1428943-dup-0
id-5525,rec-5525-dup-1
id-167042,rec-167042-dup-0
id-350740,rec-350740-dup-1
rec-616659-dup-0,rec-616659-dup-1
id-711029,rec-711029-dup-1
id-553109,rec-553109-dup-0
id-61915,rec-61915-dup-0
id-31404,rec-31404-dup-0
rec-785883-dup-1,rec-785883-dup-0
id-464204,rec-464204-dup-0
rec-505068-dup-1,rec-505068-dup-0
rec-301586-dup-0,rec-301586-dup-1
rec-875398-dup-0,rec-875398-dup-1
id-509742,rec-509742-dup-1
rec-294836-dup-0,rec-294836-dup-1
id-627776,rec-627776-dup-1
rec-788674-dup-1,rec-788674-dup-0
id-1177865,rec-1177865-dup-1
id-837023,rec-837023-dup-1
rec-1139526-dup-0,rec-1139526-dup-1
rec-900744-dup-1,rec-900744-dup-0
id-952018,rec-952018-dup-0
rec-34632-dup-1,rec-34632-dup-0
id-124199,rec-124199-dup-0
id-528455,rec-528455-dup-0
rec-1297040-dup-0,rec-1297040-dup-1
rec-10391-dup-0,rec-10391-dup-1
id-897879,rec-897879-dup-1
id-622141,rec-622141-dup-0
rec-38905-dup-0,rec-38905-dup-1
id-1418786,rec-1418786-dup-0
id-903577,rec-903577-dup-1
id-985623,rec-985623-dup-0
id-766437,rec-766437-dup-0
