1,2
rec-69750-dup-0,id-69750
id-7324,rec-7324-dup-0
rec-189-dup-0,id-189
rec-5243-dup-0,id-5243
rec-87369-dup-0,id-87369
id-111634,rec-111634-dup-0
id-88668,rec-88668-dup-0
id-52,rec-52-dup-0
rec-193-dup-0,id-193
rec-5210-dup-0,id-5210
rec-44676-dup-0,id-44676
id-190,rec-190-dup-0
id-214,rec-214-dup-0
id-60189,rec-60189-dup-0
id-22430,rec-22430-dup-0
id-140,rec-140-dup-0
id-105924,rec-105924-dup-0
rec-44467-dup-0,id-44467
id-7737,rec-7737-dup-0
rec-13-dup-0,id-13
rec-8852-dup-0,id-8852
rec-52490-dup-0,id-52490
id-8851,rec-8851-dup-0
rec-7747-dup-0,id-7747
rec-1818-dup-0,id-1818
id-23698,rec-23698-dup-0
id-5241,rec-5241-dup-0
id-8966,rec-8966-dup-0
rec-5230-dup-0,id-5230
rec-31090-dup-0,id-31090
rec-721-dup-0,id-721
rec-282-dup-0,id-282
rec-72200-dup-0,id-72200
id-19680,rec-19680-dup-0
rec-57-dup-0,id-57
id-435,rec-435-dup-0
rec-68649-dup-0,id-68649
rec-69541-dup-0,id-69541
id-23187,rec-23187-dup-0
id-24566,rec-24566-dup-0
id-8391,rec-8391-dup-0
id-7023,rec-7023-dup-0
id-23641,rec-23641-dup-0
rec-9279-dup-0,id-9279
id-71242,rec-71242-dup-0
id-331,rec-331-dup-0
id-5071,rec-5071-dup-0
rec-3848-dup-0,id-3848
rec-5065-dup-0,id-5065
