artist_credit,name,artist_count,ref_count,created,gid
id-3304771,Grum  Dom Youdan,2,4,20220520 13311009192100,baee687f1ead4907932fc2e9b9225b23
id-660338,Mark Williams,1,30,20110516 16321196392900,b1e81dde28a135a399600bb7fc699584
id-871555,三遊亭金馬,1,218,20111018 09382308485600,5898bff3f5db36a799884aa4412ce2a5
id-24332,Pepe Deluxé,1,609,20110516 16321196392900,ebb0a2f9c78d347ab67f54830c247332
id-445207,Big City,1,24,20110516 16321196392900,e926ab8f6a5c3875b6aaf9d5d67e55bd
id-711301,Frank Fischer,1,210,20110516 16321196392900,9225680bc70531cdb28529bdd3fa7b2b
id-846976,Valravn remixed by MIDI LIDI,2,2,20110808 21251537494700,e5941a3334073919a54c81a8fcb3444a
id-795415,Blue Chill,1,208,20110516 16321196392900,4d9797de1bf338138659d5d97f08eb86
id-85553,Stichting Opwekking,1,2541,20110516 16321196392900,50d6a94ef6b035d99d849643aa3c568b
id-597175,One Hundred Steps,1,26,20110516 16321196392900,cb27de78656f3e45bf6f8326072f79be
id-36157,Hank Mobley,1,1931,20110516 16321196392900,41cc8e7a0a9633f98c6644a347f31808
id-383729,Justeeri,1,51,20110516 16321196392900,2f726ada35e43da797a88bd1d767c6d8
id-32513,Robert Schumann,1,37663,20110516 16321196392900,091241e18b9c3b52ba821559284a6fd8
id-206071,Gracie Fields,1,999,20110516 16321196392900,24738eccd45b3e45bc5b9e21b9cedb52
id-34311,Baby Animals,1,498,20110516 16321196392900,1121c3e738bc3506b73758d92b55454b
id-959605,Home,1,221,20120323 0216052176100,37795c8e54c93d19a3d0ee4034390438
id-1126353,Granger Smith,1,412,20130211 15441796271600,a2f5fde59c243048abf8d8856a4e27a0
id-104526,Passi,1,406,20110516 16321196392900,8cc198d4e4473d6c9e4f651b1174e159
id-21126,Zé Ramalho,1,1694,20110516 16321196392900,5722285f1264300f9b9424b715a1facc
id-4742,Slayer,1,7104,20110516 16321196392900,3636f81daf5c345eb5d05ff943e25885
id-91297,Laymen Twaist,1,108,20110516 16321196392900,a18fbd59a5aa3d748f2567d3bcf8b651
id-23395,Игорь Фёдорович Стравинский,1,8564,20110516 16321196392900,89e73644d0633e93972206e8db943046
id-725031,Cariocas De Rio,1,16,20110516 16321196392900,135525ece2a63e50890eda96c63fc8a6
id-81150,Dakota Moon,1,85,20110516 16321196392900,8ffc3f5cb8c931c2b9cfcd55fe2ed147
id-298218,Kategorie C,1,721,20110516 16321196392900,11c202e564223c9ab67358f2de390042
id-16076,Eddie Izzard,1,685,20110516 16321196392900,155f0d97c994383c9f98cfe181bb459e
id-872892,Piresian Beach,1,78,20111021 18105112033700,826f414f88d7373d9c5fb122b3af742c
id-362868,Χρόνης Αηδονίδης,1,205,20110516 16321196392900,7cf92115b04c3ed0b5b24fef7f89819b
id-556555,DeieD,1,273,20110516 16321196392900,4ba0f192a2cc30afbe2a8c340cf662eb
id-32837,Alien Sex Fiend,1,2367,20110516 16321196392900,374ad2a3ca30350fa9be5c5a026eb6fe
id-71296,Ian Boddy,1,1887,20110516 16321196392900,aa7e1a916dd03f07b945716da5c9c31c
id-789153,Jeff Taylor,1,21,20110516 16321196392900,d84e1b9dbee435d69166bf6d265a5c04
id-595688,Only Thunder,1,48,20110516 16321196392900,8c3f108bfb823a59aa441417b24b92d3
id-397426,Stonebride,1,99,20110516 16321196392900,971c5639ce5a3f5fb5b89e7f624286ef
id-635811,Sigmud,1,60,20110516 16321196392900,26be0020aca03aeea7050a39aeaac242
id-171029,Seremoniamestari,1,170,20110516 16321196392900,4b53ada894ea3f2f942f610abc670dc3
id-186651,One Vo1ce,1,129,20110516 16321196392900,e5a6861463403734a95477ee5384845d
id-982718,Burning Dollhouse,1,2,20120510 12080188213300,145b91326949398d8f158bcd282e7d83
id-785988,2ni,1,22,20110516 16321196392900,6d1e529aeb923df981af90c6acf859aa
id-629375,I Fight Dragons,1,375,20110516 16321196392900,7461c6f267bc304d81b816b1658f2f23
id-962797,Luminate,1,84,20120330 11332701265700,4a49ed77096b34c89ab6838fd3ffc6bb
id-294432,Tuff Lion,1,68,20110516 16321196392900,805696d99232366094a8f492d3424ad9
id-525469,Eternal Pain,1,34,20110516 16321196392900,91ca57c871de3184830e1434c8aba692
id-225556,Inhumanz,1,152,20110516 16321196392900,4c13106723533698b14f342a5781b584
id-768444,Pierre Gerwig Langer,1,920,20110516 16321196392900,4ee70e3f218134579628d12b95c00cd8
id-2815207,Savana,1,22,20200930 0818301500700,40539f4f2b1f356bb427a5d3f0201b59
id-873152,The Fatal Flaw,1,68,20111022 12403987631700,d65e96c3896a3d98b55dd5be40ce2062
id-126909,Bjelleklang,1,495,20110516 16321196392900,c00cca1d8b9f32fe981aad7fceecc148
id-127398,Mike Dunn,1,377,20110516 16321196392900,1b753654877038e39ca9cc0615fbb6a3
id-339172,Payperwork  Overme,1,10,20110516 16321196392900,31ba715070523a9596a9e83313ffc9f6
id-202345,Joe Wallace,1,9,20110516 16321196392900,62994f3e6b643f9eb7c76e5fa888761c
id-77800,Gare du Nord,1,917,20110516 16321196392900,cd5242d4cbbe39bf834d97fb3b394dbf
id-394814,The Good Year Pimps,1,176,20110516 16321196392900,f57549e3fc663bb2a747b4ec92886245
id-3485,Too Much Joy,1,582,20110516 16321196392900,241998bea341354d933f28fa9bdbd1fc
id-548807,Steven Sharp Nelson,1,92,20110516 16321196392900,e47dcf7cfe4a3049b4c5c738ff09cb49
id-836854,The Ascetic Junkies,1,64,20110705 2043356858700,cca25351dbab3f62a40cb143002c7e05
id-190051,All of My Brothers Girlfriends,1,106,20110516 16321196392900,082d73b0fda93ce19285796fec063405
id-397026,Amigos,1,2802,20110516 16321196392900,4a2aee4bb11c3bcab8c46adc90f5acd3
id-1436,Foreigner,1,6534,20110516 16321196392900,c1a78865936d321db803869c6b177bbc
id-326201,Strange Angels,1,9,20110516 16321196392900,fbc0efa35ffc3bfa87503671b8d67a09
id-196700,sPoom,1,77,20110516 16321196392900,922474adc4143fc2bab66d9df6461f79
id-2001545,Spiderface,1,54,20170516 14051290900400,a21d2b9575c13c67a0cc269265c8090f
id-166276,Cascada,1,3382,20110516 16321196392900,a18197642d0236f7902e0c4c96854aeb
id-3648,Henry Mancini,1,9980,20110516 16321196392900,414d45c449a1318a8300f1b7a34010f8
id-117289,David Kitt,1,278,20110516 16321196392900,e9dde3fe27723f5589e807950779dc09
id-49552,Pee Wee Russell,1,606,20110516 16321196392900,080d3fcbf4113c6aa8c9c0976e263869
id-379077,The Condiments,1,26,20110516 16321196392900,768f958590d936fa82fdc3eb2e147dc4
id-1122,Steely Dan,1,4992,20110516 16321196392900,62bde092abd4306d81a192f9b622d002
id-240392,Сергей Курёхин,1,491,20110516 16321196392900,47e6f58f0ffd37dca678be3d67287ffb
id-870448,Toquinho  Paulinho da Viola,2,36,20111016 11362463288100,dcc3a06b9ee63ee28fcc50fd71784316
id-442678,Otto Dix,1,460,20110516 16321196392900,5b63905857e53a77a9ba07e86fb4c85c
id-1317058,Berliner Kinderchor,1,102,20140521 07294203791100,6f36d43eb3b937c092ad60f42c9eb21d
id-1192854,Crystal Dream,1,22,20130719 0310548217900,cc94eeae82403af0b33cf14764709af5
id-366909,Søren Korshøj,1,49,20110516 16321196392900,016ccf2c7df130ecb78fa5d77b31b055
id-806494,Dain Blair  Robert Nelson,2,1406,20110516 16321196392900,a55866b6719833149b6c1f282595a320
id-104800,Drafi Deutscher,1,1566,20110516 16321196392900,b4365e90097e38eb8e6b982d26f0981e
id-282828,הבילויים,1,131,20110516 16321196392900,315424d542b6366c8fd9628153aa6812
id-384735,Cats on Fire,1,169,20110516 16321196392900,5202596d9a4e33c399482650f244f49a
id-112692,Jeremy Camp,1,1088,20110516 16321196392900,10a6005e690f37079b964481e7347a10
id-749233,The Band Pipes and Drums of the Royal Irish Regiment,1,12,20110516 16321196392900,c0db5a8d6cd43e7584478f266359116a
id-1170587,R Stevie Moore  Ariel Pink,2,253,20130525 10125110626100,c11e47510b2837c8a13a1d41604cb7da
id-8803,Gary Lucas,1,479,20110516 16321196392900,3617ddc54b9d30fcae1138961d1df228
id-134992,Justo Betancourt,1,246,20110516 16321196392900,4fd97016eb9732ab94a2e92b0915b1e1
id-2125709,BUG Mafia feat MG,2,2,20171211 09001528209600,8cea155565a232edb9ece16b92e2e242
id-848927,The Birthday Bunch,1,4944,20110815 16023864611900,aad186cc786b39ce8858860be8be72f8
id-815908,Darrell Wayne Perry  Tommy Smith,2,154,20110516 16321196392900,87dc104f798037d29e0a93b20a32fc49
id-9811,DJ Sakin  Friends,1,877,20110516 16321196392900,650e6541257f3a5195709bb18b54b66f
id-454021,Ziryab Trio,1,35,20110516 16321196392900,0714b433ef5d3f21a8e219d1d63bdd8c
id-242481,Crawling Chaos,1,69,20110516 16321196392900,685f620f440238c8a07c9e1efd71bccd
id-740284,Rob Thorworth Trio,1,32,20110516 16321196392900,511653077f633dc78b334e62720b00c8
id-242684,Wax Tailor,1,830,20110516 16321196392900,b639ebd2d4c233ae9acd446658f165ab
id-569628,The Fake Fictions,1,26,20110516 16321196392900,b6a0acc480be364793dd9c7a87d111ef
id-67822,Esteban,1,546,20110516 16321196392900,ec9e226b080238739cf79b594fb396f6
id-1361075,Ryan Preston,1,720,20140910 20241136502700,916fb48ecf7939f1a82ebdd99629b4f7
id-21949,Jaromír Nohavica,1,3915,20110516 16321196392900,5d2e763b1cf43f349d41f127cce9fa20
id-446,Weezer,1,6347,20110516 16321196392900,41f04ee40be33a3cb1fd99c5bedf84a5
id-284810,Damn Seagulls,1,170,20110516 16321196392900,ea2f8f5009f5320fb42cafb2bb07275f
id-401207,Over the Atlantic,1,90,20110516 16321196392900,00d751d5c68e3800886c14e1e4d02996
id-10427,Elmer Bernstein,1,7852,20110516 16321196392900,432ffc28b55b35cd80338fe01ac0b89e
id-16335,Racer X,1,594,20110516 16321196392900,5588a5c454ac3793b2a338a7716467bc
id-660486,Gert Wilden,1,1592,20110516 16321196392900,5c9d710eca6a3c7a9b6918709c6182ff
id-2377748,Pressure Pact,1,84,20190302 12315556890200,6e11758f13d13cc5bf9edf22f4274e95
id-67311,ARRL,1,130,20110516 16321196392900,784caaedc0383475818ac6b5cb5c8136
id-767397,Hador Haacharon,1,38,20110516 16321196392900,340b0e8838cf35628c50f3e5c9e82e7c
id-88,Enya,1,4562,20110516 16321196392900,45385e580f8132b7ac00685205820768
id-177104,Dr Michael White,1,376,20110516 16321196392900,e3a56d9587703cac98b672ec71597ae9
id-1352,ACDC,1,22832,20110516 16321196392900,6a949a1ff77a3499b089d76f01bcef4c
id-9871,AZ,1,1014,20110516 16321196392900,be0a73381e8c3e80bfa6332def687396
id-191481,Patrick Sébastien,1,1035,20110516 16321196392900,8a1e93586d003cf3b0dd67069c1cf3c2
id-654956,Matt Norman,1,455,20110516 16321196392900,d8a295afdf2335fe9ec155715a846aea
id-2076438,Joanne Shenandoah with Peter Kater,2,10,20170925 11010318373400,e948924a44883b669e4c6d55a0ee46d4
id-67372,John Mogensen,1,562,20110516 16321196392900,755389864a053cf485a11d0eedaa7ab3
id-525641,Ahura,1,53,20110516 16321196392900,d42ce5bd5fb830368f36d94b2855bc71
id-980385,Sertab Erener  Voice Male,2,2,20120506 12001478121700,a4a24305bff03c5db9b551cfefeb5840
id-131984,Solomon King,1,78,20110516 16321196392900,00d7b871ab8f33ada750421c71b128ab
id-14410,Nat King Cole,1,27630,20110516 16321196392900,52887ba16da533abbb732b45a2af49ee
id-38022,Momus,1,3053,20110516 16321196392900,81c8e7e2121e349eb69295dc65945c7b
id-616913,Steven John,1,1380,20110516 16321196392900,600cebd80bdf3e1ca8d49193f3d9acc7
id-233317,Psychopunch,1,531,20110516 16321196392900,e92112f137783c3a911a3331029b875d
id-657983,Matt Sinclair,1,538,20110516 16321196392900,6ae2352a6fcd3d8f9fe3a9d130cccbb3
id-10025,The Allman Brothers Band,1,10217,20110516 16321196392900,4f642cbf87513fba85094d9d3d0d44af
id-831306,Mastruz com Leite,1,512,20110618 21421828719700,ede2c8164d99347f98c4978f656fd324
id-160980,Manuela,1,822,20110516 16321196392900,a3fc6d31fbd13fccb7cd504e33497687
id-146114,Jai Agnish,1,132,20110516 16321196392900,e74165ee1c013ea79f482c294c26c533
id-519048,Final Stage,1,60,20110516 16321196392900,6330b94b44423f1d82f4fb72b662e297
id-35803,矢井田瞳,1,890,20110516 16321196392900,c84bf67de51835da94c44c19b351a8c2
id-124471,Noel McLoughlin,1,507,20110516 16321196392900,a916f79fcbb8398dbbc897b32a67f84d
id-888572,Basil Kirchin  John Coleman,2,66,20111121 22402506569400,dc41dc531fae32f6858b4d8a170fa82a
id-8720,Lee Rocker,1,338,20110516 16321196392900,6cee664a8f603c74880d9921f8ef7100
id-242242,Quirk,1,22,20110516 16321196392900,de1c36538a493e5994cf1a4fc9fc808b
id-796723,Royz,1,354,20110516 16321196392900,2a41b27c85ed3a1f94b8e657b388d0af
id-255884,Aquaflow,1,19,20110516 16321196392900,1aec8a84e9c636838049cb6940ad6b38
id-2208597,Janindu Mahesh Chandrasekara,1,10,20180501 13232674517300,b6740f805cc93090ad842b2f6c26db70
id-30119,Satellite Inn,1,26,20110516 16321196392900,933f006ec66230eeb89aa298dc15536a
id-232297,Bobby V,1,292,20110516 16321196392900,f587356a899c3daca57aa6efa1523a48
id-320801,Boycott,1,100,20110516 16321196392900,082563ce24f03c0fbf9abb40deb197ec
id-70364,Nits,1,2362,20110516 16321196392900,c8a46137b6233d389c62a303f72715e0
id-70888,Miki Howard,1,265,20110516 16321196392900,6ba9042d570f3e5282b4314b18692674
id-632461,Craig Ogden,1,223,20110516 16321196392900,fd6762fd1f783388a0e9b5fc1c9f7b0c
id-1327458,Shogo Sakai,1,598,20140618 1000400464900,2035d76fae8f387b96f89424a0f93913
id-244694,Cyanotic,1,403,20110516 16321196392900,0dc795e8ab8530af92290b1a5742abf0
id-34723,Majestic,1,139,20110516 16321196392900,dc9091f011ba335f9a77357e77faf816
id-983132,Erich Kunzel  Cincinnati Pops Orchestra,2,435,20120511 10002057111200,d5303f991a3e3af8b494f92a25311e48
id-666827,Philip Meehan,1,98,20110516 16321196392900,5bb6bee2ed3e385e86ed58c8fd675720
id-546609,Euhedral,1,14,20110516 16321196392900,60929aff65463155b063929bf1882e6c
id-397690,Evelyn Fischer,1,79,20110516 16321196392900,f8de557592863341bc5ad66630a9f124
id-1762,UFO,1,6000,20110516 16321196392900,568d2c406a7339fe9f5e2e42356c9d7f
id-297834,Premix,1,47,20110516 16321196392900,fd6d822014ab3bb69f454564e4a908f0
id-1212913,Axl Smith,1,43,20130903 18582433010300,78b0de663b5f3dc581d781ca05b2047e
id-1318209,Masala Brass Kollektiv,1,56,20140524 16201652373200,bb83146252fa3f859384a4f7c98bbb94
id-5454,Louie Bellson,1,442,20110516 16321196392900,4a803defbe5f32c89004959640ba030f
id-430,Gordon Lightfoot,1,3452,20110516 16321196392900,a8d8d055e2463d1da62f4dc40de6d305
id-620459,Alia Coley,1,32,20110516 16321196392900,3954abcf5e5734b5870ba7364be45fcb
id-65606,Alice Babs,1,1624,20110516 16321196392900,1022999e67bb3f2f822fcd8de1228424
id-1617244,Manuel  the Music of the Mountains,1,951,20160228 07201642073100,19eaf94488293e50866d55169d0ed96c
id-336924,1917,1,271,20110516 16321196392900,fa94a9fa40133409a2866d345da368b1
id-2425010,Quintetto BassoValdambrini,1,116,20190519 14343184834900,cb3045349aa83b979acb54b850b3156b
id-399741,Colin Stetson,1,694,20110516 16321196392900,d80c016c889f320ba73048085357d6df
id-860067,Twins Crew,1,70,20110920 20141872942500,90499a4ac780318ca9ed87227fb4bed6
id-3006558,Ryan Downey,1,22,20210520 0307565800200,20d713c357df39829ef8b4d350bde5e3
id-832662,Sid Catlett Quartet  Ben Webster,2,9,20110622 10221046869500,d6ea6abc6c38376caceba6089440d781
id-469705,Dark Wizard Sound Team,1,39,20110516 16321196392900,9ffdf5331839327296344621cd72e574
id-108064,Musical Chairs,1,38,20110516 16321196392900,ef600f6c15b43d95a4cc008ea1258edf
id-110322,Comets on Fire,1,226,20110516 16321196392900,018b1d911ed23058a27d923778544fbc
id-6040,Fatso Jetson,1,275,20110516 16321196392900,4d429c5f3fd1383b80fdee30c4e567ee
id-123387,Voice Stealer,1,80,20110516 16321196392900,1477191380813920a915f3baa0f6d78b
id-262581,Marju Länik,1,248,20110516 16321196392900,332ed7c207c73a4587d6ecce963c8e7b
id-304484,Brian Robbins,1,24,20110516 16321196392900,4b571a2c65403605b73563feebe4d21b
id-478665,Shh This Is a Library,1,68,20110516 16321196392900,9b8c311c2f4e308080578644f2ecaa6c
id-288564,PKRK,1,192,20110516 16321196392900,98225cd7f2b43b238c80ab5d72a105a8
id-966129,Filsuf feat Bob Yusuf,2,2,20120405 23080009262100,135f6fd6821a356da41f90f8c76b810f
id-886636,Phraze Jesse Loren Josefsson  Denis Dobrenz,3,84,20111119 01055234388800,7c2b769fdddb387fa9471615625231d7
id-49953,Gerald Albright,1,503,20110516 16321196392900,532ac47f26583572b9e1461510e3defe
id-76926,Trade Secrets,1,96,20110516 16321196392900,831588d7c10f3d8a977101d849b96846
id-828111,Ray  Archie Fisher,2,31,20110610 23001069543400,efe383cdfc49351c979b30a2e9c70fc0
id-1885788,Z3nkai,1,37,20170123 17053158550600,ee6a8ab4c6663beab71ac7f652a5d869
id-7842,Eugene Chadbourne,1,1337,20110516 16321196392900,7b5736286b00352292e829e3663f0750
id-96598,Vladimir Cosma,1,7942,20110516 16321196392900,a458ad28c33e3d7b9e57674ec22bea51
id-779892,David OBrien,1,738,20110516 16321196392900,6c6d284b5e913c2da9b4295cfd881517
id-315890,Grupo Marina Perla,1,2,20110516 16321196392900,7d7dadb5d8103e8b9e49cfedaf4d65f6
id-167339,Kiyo,1,75,20110516 16321196392900,2269656aff763628a77ae92554305195
id-122538,Lotto King Karl,1,417,20110516 16321196392900,b94d467d92fb3d5f97725527d5fc23e9
id-250274,Project Skyward,1,52,20110516 16321196392900,f05a9e94f0b83822b6d425d534ac0901
id-1478943,Trikot,1,29,20150521 01020320557100,2189888b31fa3b4ba40e49acc7506a02
id-236717,Carl Barât,1,115,20110516 16321196392900,8bfb1d6f535332caa8ecead2a94fb3a8
id-4049,Slapshot,1,465,20110516 16321196392900,020b0ae5cf8e39869f4d08f022efdd75
id-64925,Lenny Williams,1,471,20110516 16321196392900,6356b127696337328cb3c73067590bf2
id-1161827,BTight feat MC Bogy,2,5,20130505 17310110898200,cf2b41e1f4e63437a647ce803137d066
id-1048956,Alloy Fox,1,367,20120911 17475778251100,18115dd0a11d32a78a782dcf0cb4a481
id-55130,Jimmy LaFave,1,696,20110516 16321196392900,ec6beb7d8fbb3c71b0b14b61b0866c4b
id-415499,Zapéro Musico,1,28,20110516 16321196392900,1c71658c7b7c35c88a235da70bcbd631
id-45639,Víctor Jara,1,2101,20110516 16321196392900,ac3c221d0bbd3e90b488a51f4c0cb0b8
id-2741599,Luke Stewart,1,50,20200620 16245748153500,211da8273b4a355089b0431f9c16eb3d
id-23146,Hoodoo Gurus,1,1463,20110516 16321196392900,298dc7ee0d5a31dbb589720f90e8d1fe
id-259420,HC Andersen,1,275,20110516 16321196392900,02d18f5c4b5c385fbea9569dad385a06
id-2126886,Ella Fitzgerald  London Symphony Orchestra,2,22,20171212 23090333221300,62c64732b447335f9c92b41cd6f0a453
id-114645,Nymphomatriarch,1,25,20110516 16321196392900,f652f9c0847d3b1893e8bf43a5f4ecbe
id-37,Garbage,1,6393,20110516 16321196392900,c5511c1c1d943ab7bc31d977457d543f
id-135849,Makoto Ozone,1,138,20110516 16321196392900,5a3fbf6b8fe339bfa0d4c765ba0312b2
id-3303670,Freestyle Kingz,1,230,20220518 23405688480400,444c7ec1918e4934aeffc15c3905143c
id-240634,Psí vojáci,1,534,20110516 16321196392900,b33f1a98e939326faf26d5ed8458942f
id-10193,Down,1,653,20110516 16321196392900,903fcdc9ed673fbf8348cc866d4c52d3
id-1393470,Bob Dylan  The Band,2,396,20141125 18005752732700,d207b69707003961a1d537edee1fa32f
id-47551,Louise Hoffsten,1,661,20110516 16321196392900,76f20b1d01353b9fbaa9cf2387d1b659
id-804323,Luxtorpeda,1,410,20110516 16321196392900,fbcbf29ef9b636789271a073e427abd4
id-71172,Krigshot,1,196,20110516 16321196392900,35ad8d63fd423b3ea336a418c97a27ee
id-2199102,CoreLeoni,1,134,20180415 08305183707400,f37d0aa3f99f3b4da6fa114aaf23fae9
id-92713,DJ ICON,1,183,20110516 16321196392900,12a6350f3f333d43805989a8c740a8aa
id-540775,Miss Destiny,1,89,20110516 16321196392900,9ef84cafe0893eecb94ecfe421573fa5
id-24246,Claude Bolling,1,2528,20110516 16321196392900,a34ad43809e63ea9a7fa814d9a25f235
id-821971,André van Duin  Ferry de Groot,2,1354,20110516 16321196392900,15096f9fe551329b959e2912a08172fb
id-1259165,橘麻美,1,820,20140109 01411280717900,113b818c0e7b34e7bc86b049742bcb11
id-48922,Fats Waller,1,7852,20110516 16321196392900,b6dd8598abee35fcad6560be32e958c2
id-397141,Elizabeth Gaver,1,70,20110516 16321196392900,9453b67b61ba32bd8df29b1a461c56da
id-459362,Plus One,1,136,20110516 16321196392900,5873dbc3a753356d85377b52824b605f
id-518434,Too Many Crooks,1,130,20110516 16321196392900,9694783ca0c2302b9b6e1e6ded44c62c
id-125022,Anna Jantar,1,1998,20110516 16321196392900,332364097cc235e5b2d82ee73bf57f3d
id-14732,The Plimsouls,1,424,20110516 16321196392900,d4ea20a2931c3d8ba29f598fe46784be
id-218769,SETI,1,431,20110516 16321196392900,0e8bcc7823143672ad7a5c9c75f52ca6
id-268532,Demet Akalın,1,456,20110516 16321196392900,2f4d0b8af38439808f8e70589f6b043e
id-16516,Brian McKnight,1,1961,20110516 16321196392900,dbba619b09d63cdf840ffe63bf9e96d0
id-11593,Karlheinz Stockhausen,1,5200,20110516 16321196392900,f559c7345f7535168a270738059f93bf
id-643822,Duck Sauce,1,746,20110516 16321196392900,8ec5b527c4983c80b393cadcce73645f
id-10923,DJ Sneak,1,1174,20110516 16321196392900,c86547d980d7303d9bf741d4bd3f0772
id-198072,Stephen P McGreevy,1,68,20110516 16321196392900,d69494dab0433d74bc8343557930d5ba
id-36961,Judy Collins,1,3663,20110516 16321196392900,fc2d7f8fb53138429e9f5bba2e7a1ddd
id-9152,Duane Eddy,1,5243,20110516 16321196392900,e916701bb8a137f397b7609178f0c1eb
id-41124,Max Bruch,1,2444,20110516 16321196392900,8d6fb3ce03583e629abaa1b9550427d3
id-173656,Panzer AG,1,136,20110516 16321196392900,e1b05151ce26375cb3e8e6536479d0ae
id-570372,高速音楽隊シャープネル,1,95,20110516 16321196392900,62b61971da6b311ba888c3c19bd19af7
id-812837,Awol One and Mike Nardone,2,26,20110516 16321196392900,df18cee751ab3689952511cd55931f0e
id-205725,Max Greger,1,1366,20110516 16321196392900,060aa211bf5430a7aec32d7f4ce21f48
id-1165995,Tenebrae in Perpetuum,1,112,20130515 15591214784300,5cba2469f52b3db09d445e51cd13e4a2
id-235571,Isomer,1,188,20110516 16321196392900,313cd27ab5fb3431a7b7a0ae67f32540
id-3690,Christopher Young,1,3596,20110516 16321196392900,29d30588bf5837c4bbf0d2c19a8643a1
id-170656,Longmont Potion Castle,1,2055,20110516 16321196392900,519a6a736aec33df86e6f867be7efe93
id-129394,Decoder Ring,1,162,20110516 16321196392900,adba5b43e32a3802a7ef6dc84db3afa2
id-204327,Nordcore GmbH,1,139,20110516 16321196392900,ba9d335be1d13dfebe967a7a7ca273e2
id-556785,Sulatus,1,142,20110516 16321196392900,44b83650212238bda529b9bb285736d0
id-898459,The Rodeo Idiot Engine,1,88,20111216 12472478571400,98b7574b2f2939dea75731bf4d8e0dbc
id-50588,The Itals,1,284,20110516 16321196392900,4838746f92623b64bee53a73eb9e5d2a
id-334810,Peter Sijbenga,1,62,20110516 16321196392900,9c03ddfe58c83574a8c3251630279df6
id-1089255,Dwa Sławy feat Turi,2,6,20121203 11064571518900,8813f58575223dd8bd55db55779046f7
id-311972,D,1,1082,20110516 16321196392900,ea8f37072f613f95bb0f9c0759ed3309
id-433341,Beyond the Citadel of Coup De Grace,1,26,20110516 16321196392900,05ea88cdb09732bb890d1463d804e078
id-11522,Deep Dish,1,962,20110516 16321196392900,75fc2915a3353ab19bb859e09d50057f
id-1580376,Viral Stealth,1,24,20151215 14343015237100,7c7ec05393da340fbd16a4e15813e4c8
id-1158536,Stojan Knežević,1,78,20130428 17213522132500,259e66fbec083c179e13635facebfba4
id-40785,Tiger Saw,1,118,20110516 16321196392900,5c22ef439ad7373f91e476ecfc0c30bb
id-308861,Dominic Glynn,1,1321,20110516 16321196392900,04689fc7e4fc3befba0a281ab0282f7e
id-2004276,ZuluMafia feat Kilobites,2,2,20170520 21280364763200,a3d3a7d14a2b3d51947edceb66fa3c71
id-833591,Quadro Nuevo,1,602,20110625 00023305041500,71c6274eb2603be890255b2911325330
id-89743,La Polla Records,1,1502,20110516 16321196392900,3519f659c88a329484da30b5781c5ef3
id-39285,Charlie Brown Jr,1,1107,20110516 16321196392900,d86ba403b6083fceb9c9b23b1165e4c8
id-3226279,We,1,6,20220214 08320004661800,a827d807a6043cd3b9c404cd083aecb5
id-8534,Extreme Noise Terror,1,869,20110516 16321196392900,61ebf3d06acc331ebba3536256c9aa37
id-1849,Paco de Lucía,1,2169,20110516 16321196392900,f9ae55a203b83605a181c6a2ce20c0b5
id-61854,Denean,1,173,20110516 16321196392900,45f465d55b0d3e02a03f0736d39270b4
id-236596,Vincent Baguian,1,97,20110516 16321196392900,e2b38bfa33363f06aef01ae72794d73b
id-1129732,B‐Ton‐K,1,107,20130219 14005471399200,302f436445bc3543bad10a778ab653ba
id-562804,Макс Фадеев,1,141,20110516 16321196392900,dbd82c2f060332838651ff26300673af
id-89,Madonna,1,14685,20110516 16321196392900,ac3e1a64710f344b96440cf35e115f60
id-21479,Vladislav Delay,1,557,20110516 16321196392900,312b669874023db4a66a75d1ae79d883
id-37684,山本麻里安,1,231,20110516 16321196392900,797a1d739c2b3c2d83397386646cf89c
id-934614,Allen Stone,1,255,20120124 06325783675100,97af135ce51c3a46b325c5b2a643e2de
id-3395778,Swoon,1,18,20220909 2019011838400,9cdc813faac841baabf68ea6161873f1
id-891918,Tikeyah,1,22,20111201 07393305060700,c0d4110b028b35fb92f459a291fae5f0
id-23121,Christy Moore,1,1735,20110516 16321196392900,95ef1eb4583b311d85c38863f2a0c086
id-610953,Die VölklBuam,1,8,20110516 16321196392900,3142fc3d90db30e9b18ee23b7318e5fa
id-595907,Ametsub,1,137,20110516 16321196392900,37344046270739e99338a73133c917a8
id-161934,Waltel Branco,1,94,20110516 16321196392900,4ca15f41810b33a09762b25f1b7b3f2f
id-74996,Dave Ramsey,1,472,20110516 16321196392900,b6f747bc4c0f3c70b21fd68f32380213
id-2650586,EverSeenΛ Ghostbefore,1,8,20200314 1841144641800,3d4a7867ac5e3ef9974caa165bf55fa5
id-96253,Vir Unis,1,339,20110516 16321196392900,6894a0c4eb843630826e9a91215b9f00
id-904602,Fryderyk Chopin,1,14074,20111225 18002746718700,8dcb0320ac9531c783f80715b421f12a
id-920584,Pride of New York,1,28,20120107 23135028458200,aaf81cc4e21a3cb0a104aef2610fcc67
id-16410,Arthur Conley,1,668,20110516 16321196392900,f1d3ff5042bc3361914479f29192eebc
id-376747,Loop,1,546,20110516 16321196392900,057d16d0541d375da30a70903fd63f22
id-3306794,Hysteria,1,88,20220522 2015003533200,4313737741e744a8bc9420f0d6277465
id-565467,Ya Boy,1,505,20110516 16321196392900,6e1a6134b2a03056a97037c5f602ef64
